29	8.034000e-02	1.583800e-01	4.011600e-01	5.467000e-02	5.475000e-02	4.573600e-01	5.382520e+00	6.043276e+01
30	2.948000e-02	1.920000e-01	4.222200e-01	7.480000e-02	1.370000e-03	2.653500e-01	4.480400e+00	5.426088e+01
31	1.615700e-01	3.297600e-01	1.896400e-01	6.148000e-02	1.045500e-01	2.183910e+00	9.041250e+00	7.516958e+01
32	1.618400e-01	3.570500e-01	1.761800e-01	7.133000e-02	9.890000e-02	2.068560e+00	9.899260e+00	6.813783e+01
33	6.190000e-02	1.845200e-01	4.160000e-01	1.279300e-01	1.642000e-02	3.254200e-01	3.518880e+00	4.450604e+01
34	1.591300e-01	4.158300e-01	1.338500e-01	1.054900e-01	7.669000e-02	1.892970e+00	1.131554e+01	4.632082e+01
35	1.651400e-01	4.120200e-01	1.290000e-01	1.320900e-01	8.199000e-02	1.765680e+00	9.872540e+00	3.810640e+01
36	1.579800e-01	4.118100e-01	1.425400e-01	1.498700e-01	6.939000e-02	1.534460e+00	8.980250e+00	3.304365e+01
37	1.653500e-01	4.467400e-01	2.424500e-01	3.161000e-02	7.044000e-02	1.592360e+00	1.753592e+01	2.152620e+02
38	1.603900e-01	4.447000e-01	2.466100e-01	5.840000e-02	6.199000e-02	1.412650e+00	1.433812e+01	1.528026e+02
39	1.661900e-01	4.437600e-01	2.561300e-01	6.797000e-02	6.364000e-02	1.342050e+00	1.366551e+01	1.257252e+02
40	1.679400e-01	4.450500e-01	2.718800e-01	7.313000e-02	6.565000e-02	1.252920e+00	1.309355e+01	1.095025e+02
41	1.655200e-01	4.500800e-01	3.047400e-01	6.161000e-02	5.921000e-02	1.156240e+00	1.324924e+01	9.869958e+01
42	1.732700e-01	4.467900e-01	3.244100e-01	6.143000e-02	6.162000e-02	1.112360e+00	1.276149e+01	9.092026e+01
43	1.642400e-01	4.504600e-01	3.374900e-01	7.766000e-02	5.081000e-02	9.977100e-01	1.128925e+01	8.428943e+01
44	1.875000e-01	4.491900e-01	3.632300e-01	5.388000e-02	5.120000e-02	1.086720e+00	1.223172e+01	8.527316e+01
45	1.608100e-01	4.521100e-01	4.034300e-01	6.140000e-02	4.662000e-02	8.525200e-01	1.051121e+01	7.453949e+01
46	1.659900e-01	4.395100e-01	4.147800e-01	8.142000e-02	4.933000e-02	7.938100e-01	9.309440e+00	4.117414e+01
47	1.654700e-01	4.465800e-01	4.540100e-01	5.959000e-02	4.481000e-02	7.560800e-01	9.343540e+00	6.791975e+01
48	1.715400e-01	4.368900e-01	4.639200e-01	7.725000e-02	4.867000e-02	7.151800e-01	8.405950e+00	6.424400e+01
49	1.575200e-01	4.482100e-01	4.818600e-01	8.596000e-02	3.672000e-02	6.437900e-01	7.836870e+00	7.337281e+01
50	1.573200e-01	4.456300e-01	4.850700e-01	1.094800e-01	3.308000e-02	6.093100e-01	7.049770e+00	6.483582e+01
51	1.697100e-01	4.274200e-01	4.877900e-01	1.365300e-01	4.023000e-02	5.819200e-01	6.292470e+00	5.557061e+01
52	1.492700e-01	4.372900e-01	4.944400e-01	1.644000e-01	2.842000e-02	5.068700e-01	5.608350e+00	4.828004e+01
53	1.805300e-01	4.472400e-01	4.816300e-01	1.599500e-01	3.830000e-02	5.834000e-01	6.475500e+00	4.708820e+01
54	1.314100e-01	4.385500e-01	5.003500e-01	2.229900e-01	2.097000e-02	4.100700e-01	4.521050e+00	3.718178e+01
55	3.139700e-01	5.564800e-01	3.982800e-01	4.852000e-02	7.813000e-02	1.450530e+00	1.505933e+01	1.994883e+02
56	3.275600e-01	5.392700e-01	3.983000e-01	7.607000e-02	8.444000e-02	1.402270e+00	1.312939e+01	1.605668e+02
57	3.088700e-01	5.380400e-01	4.226500e-01	9.559000e-02	7.206000e-02	1.195850e+00	1.155866e+01	1.273137e+02
58	2.839800e-01	5.356800e-01	4.666200e-01	1.028200e-01	5.717000e-02	9.875600e-01	9.955560e+00	1.173187e+02
59	3.516000e-01	5.688900e-01	4.201000e-01	7.246000e-02	8.249000e-02	1.434270e+00	1.237363e+01	1.505597e+02
60	3.381000e-01	5.803500e-01	4.444200e-01	7.413000e-02	7.081000e-02	1.310330e+00	1.144403e+01	1.441771e+02
61	3.544900e-01	5.962600e-01	4.386800e-01	7.152000e-02	7.442000e-02	1.386800e+00	1.154391e+01	1.437218e+02
62	3.555900e-01	6.059800e-01	4.516500e-01	7.168000e-02	7.155000e-02	1.347030e+00	1.100432e+01	1.400914e+02
63	3.837900e-01	6.408800e-01	4.171000e-01	6.708000e-02	7.794000e-02	1.550420e+00	1.189283e+01	1.427959e+02
64	4.035200e-01	6.430300e-01	4.048800e-01	8.137000e-02	8.508000e-02	1.607120e+00	1.145367e+01	1.166406e+02
65	3.683800e-01	6.476100e-01	4.722200e-01	6.854000e-02	6.520000e-02	1.325710e+00	1.016884e+01	1.346903e+02
66	3.851400e-01	6.842200e-01	4.435900e-01	6.775000e-02	6.850000e-02	1.435660e+00	1.057719e+01	1.318897e+02
67	3.728000e-01	6.752800e-01	4.733700e-01	8.320000e-02	6.264000e-02	1.267560e+00	9.464110e+00	1.075019e+02
68	3.933500e-01	7.009300e-01	4.677400e-01	6.658000e-02	6.750000e-02	1.358290e+00	9.764800e+00	1.274037e+02
69	4.058700e-01	7.122300e-01	4.659800e-01	6.847000e-02	6.958000e-02	1.387500e+00	9.418880e+00	1.221094e+02
70	3.972800e-01	7.336800e-01	4.779500e-01	6.759000e-02	6.574000e-02	1.315780e+00	9.134480e+00	1.209821e+02
71	4.069700e-01	7.357600e-01	4.748100e-01	8.291000e-02	6.517000e-02	1.294520e+00	8.675690e+00	1.003488e+02
72	4.012200e-01	7.886100e-01	4.465800e-01	8.799000e-02	6.213000e-02	1.308600e+00	9.188710e+00	9.120213e+01
73	4.112700e-01	7.696500e-01	4.656300e-01	1.018000e-01	6.292000e-02	1.234990e+00	8.429040e+00	7.759815e+01
74	3.997800e-01	7.717100e-01	4.854100e-01	1.154000e-01	5.693000e-02	1.157620e+00	7.830770e+00	6.714066e+01
75	3.913000e-01	8.075200e-01	4.870200e-01	1.104100e-01	5.145000e-02	1.112400e+00	8.334410e+00	6.571782e+01
76	4.043600e-01	8.070100e-01	4.844500e-01	1.243800e-01	5.573000e-02	1.111590e+00	8.002210e+00	5.735021e+01
77	3.881600e-01	8.016300e-01	5.192200e-01	1.351400e-01	4.855000e-02	9.935600e-01	7.386930e+00	5.175829e+01
78	3.955100e-01	8.040900e-01	5.336500e-01	1.348500e-01	4.981000e-02	9.766900e-01	7.380240e+00	4.452068e+01
79	4.085000e-01	8.305200e-01	5.332500e-01	1.197800e-01	5.151000e-02	1.008030e+00	8.037070e+00	4.501758e+01
80	4.009200e-01	8.541500e-01	5.334600e-01	1.274700e-01	4.693000e-02	9.839800e-01	7.835620e+00	4.651474e+01
81	4.187200e-01	8.816800e-01	5.455100e-01	9.404000e-02	5.161000e-02	1.021270e+00	9.184550e+00	6.488177e+01
82	4.335800e-01	8.800700e-01	5.296600e-01	1.205900e-01	5.154000e-02	1.032520e+00	8.496780e+00	5.879463e+01
83	4.085800e-01	8.783700e-01	5.639200e-01	1.369800e-01	4.200000e-02	9.093900e-01	7.711580e+00	5.779178e+01
84	4.163700e-01	8.509400e-01	5.774900e-01	1.670000e-01	4.661000e-02	8.728900e-01	6.840380e+00	5.136000e+01
85	3.895100e-01	8.329700e-01	6.055700e-01	2.077000e-01	4.168000e-02	7.369700e-01	5.861120e+00	4.378613e+01
86	4.167700e-01	8.809400e-01	5.517000e-01	2.102900e-01	4.488000e-02	8.387100e-01	6.440200e+00	4.351940e+01
87	5.008900e-01	1.008600e+00	5.142000e-01	5.996000e-02	5.786000e-02	1.200280e+00	1.385073e+01	1.721591e+02
88	4.747000e-01	9.936300e-01	5.472100e-01	9.206000e-02	5.239000e-02	1.032250e+00	1.149796e+01	1.431230e+02
89	4.781000e-01	9.838500e-01	5.490500e-01	1.205500e-01	5.167000e-02	9.886700e-01	1.052682e+01	1.121827e+02
90	4.790300e-01	9.745500e-01	5.588300e-01	1.430900e-01	4.931000e-02	9.569800e-01	9.611350e+00	9.544649e+01
91	4.835100e-01	9.829200e-01	5.887700e-01	1.242500e-01	4.748000e-02	9.336900e-01	9.898670e+00	1.020696e+02
92	4.866400e-01	9.805700e-01	6.148300e-01	1.213600e-01	4.660000e-02	8.991200e-01	9.697850e+00	1.002343e+02
93	4.607800e-01	9.713900e-01	6.650600e-01	1.301200e-01	4.323000e-02	7.879800e-01	8.716240e+00	9.230811e+01
94	4.914800e-01	9.858300e-01	6.767400e-01	9.725000e-02	4.641000e-02	8.586700e-01	9.511570e+00	1.110275e+02
95	5.086500e-01	9.857400e-01	6.810900e-01	9.977000e-02	4.918000e-02	8.702600e-01	9.411050e+00	1.049858e+02
96	4.625900e-01	9.788200e-01	7.305600e-01	1.272300e-01	3.904000e-02	7.279700e-01	8.005060e+00	8.641747e+01
97	4.622100e-01	9.574900e-01	7.625900e-01	1.408600e-01	3.969000e-02	6.816700e-01	7.296070e+00	7.572682e+01
98	4.850000e-01	9.560200e-01	7.723400e-01	1.337400e-01	4.291000e-02	6.995600e-01	7.385540e+00	7.718528e+01
