# from Earl Kirkland, Advanced Computing in Electron Microscopy, 1998
29	1.769667e+00	3.439180e-01	6.455103e-01	9.782021e-01	1.026544e-01	1.563600e+01	2.157304e-01	7.689712e-03	1.795578e-01	8.689213e-01	3.870418e-02	3.944764e-01
30	2.001110e+00	5.709730e-01	3.042352e-01	2.196036e+00	1.265626e-01	4.656818e+01	3.979870e-01	7.267122e-03	2.373773e-01	8.696642e-01	3.301791e-02	3.686907e-01
31	2.043153e+00	6.215586e-01	3.128049e-01	2.326493e+00	1.093589e-01	5.266760e+01	3.315100e-01	7.030542e-03	2.045240e-01	7.441586e-01	3.071806e-02	3.298532e-01
32	5.882747e-01	2.011588e+00	5.560771e-01	1.166950e-01	1.394661e+00	8.125429e+01	9.934705e-03	1.837693e-01	7.433952e-01	2.669959e-02	3.652933e-01	6.917560e+00
33	7.661120e-01	1.973287e+00	6.674049e-01	1.447109e-01	1.741417e+00	1.883796e+02	1.000679e-02	1.801820e-01	8.234637e-01	2.270613e-02	3.325513e-01	5.858049e+00
34	9.367128e-01	5.932839e-01	1.923880e+00	1.752826e-01	1.798618e+02	2.108996e+00	1.727942e-01	8.687198e-03	8.928131e-01	2.994519e-01	2.160397e-02	4.916542e+00
35	1.867788e+00	4.833546e-01	1.132998e+00	2.654713e+00	1.712322e+02	2.137361e-01	1.687619e-01	6.993604e-03	9.412781e-01	2.722145e-01	1.998024e-02	4.192319e+00
36	1.810582e+00	3.729475e-01	1.319221e+00	3.270143e+00	1.222092e+02	2.547962e-01	1.624038e-01	5.499538e-03	1.001042e+00	2.463030e-01	1.961131e-02	3.608532e+00
37	2.855275e-01	2.441117e+00	7.812371e-01	3.609330e-02	1.149361e+00	1.725001e+01	2.923840e-03	1.286733e-01	1.597521e+00	1.995246e-02	2.096759e-01	2.546350e+00
38	1.591920e+00	1.682485e-02	1.977600e+00	2.232071e-01	1.864848e-02	6.418522e+00	4.598849e+00	1.563421e-03	1.741058e-01	2.528503e+01	1.607668e-02	2.015543e-01
39	5.662728e-01	6.687032e-01	2.636072e+00	1.647663e+02	6.476586e-02	2.042214e+00	1.083448e-01	6.413433e-03	9.701280e-01	1.920533e-01	1.679730e-02	1.645990e+00
40	2.633473e+00	7.644082e-01	6.100281e-01	2.198953e+00	7.684022e-02	1.991211e+02	6.427294e-03	9.959933e-02	9.481999e-01	1.600042e-02	1.754604e-01	1.540547e+00
41	1.353522e+00	5.658428e-01	1.864746e+00	5.774430e-01	7.332005e-02	6.261554e+00	2.259756e-03	1.253608e-01	6.934367e-01	8.421510e-03	1.663269e-01	1.655562e+00
42	1.404092e+00	5.153007e-01	1.959430e+00	4.892321e-01	7.446120e-02	6.369289e+00	2.170401e-03	1.172344e-01	6.416514e-01	8.005541e-03	1.547561e-01	1.492544e+00
43	1.525615e+00	4.668799e-01	1.996940e+00	4.616420e-01	7.561006e-02	6.893619e+00	1.887227e-03	1.108367e-01	6.244419e-01	7.816406e-03	1.437628e-01	1.368941e+00
44	1.676905e+00	4.236564e-01	2.013998e+00	4.605692e-01	7.681257e-02	7.752266e+00	1.446242e-03	1.060650e-01	6.172276e-01	7.915089e-03	1.336479e-01	1.269548e+00
45	2.030417e+00	1.808069e+00	4.563845e-01	9.124469e+00	6.226085e-01	8.413063e-02	6.141242e-01	4.859049e-01	1.073954e-01	1.049296e+00	2.414293e+00	1.282047e-01
46	1.400248e+00	8.517579e-01	2.139422e+00	5.690442e-01	2.182232e-01	9.236644e+00	1.015850e-01	5.481866e-01	3.362491e-01	1.201768e-01	9.709323e-01	2.043034e+00
47	2.065455e+00	1.978614e+00	4.449258e-01	1.002942e+01	6.486533e-01	1.050347e-01	6.057262e-01	4.796986e-01	9.428350e-02	8.971461e-01	2.022848e+00	1.124498e-01
48	2.244635e+00	1.574275e+00	7.694893e-01	1.519257e+00	1.290945e+01	1.264355e-01	7.819986e-01	8.526790e-02	6.845065e-01	1.678981e+00	1.054136e-01	7.818713e-01
49	1.675511e+00	7.799939e-01	2.229261e+00	1.294558e+01	1.052454e-01	1.455199e+00	6.378916e-01	8.106146e-02	6.438593e-01	1.524120e+00	9.911216e-02	7.274315e-01
50	1.945828e+00	6.801662e-01	2.154407e+00	6.826734e-01	1.058776e-01	1.142287e+01	5.682651e-01	7.791703e-02	8.953505e-01	7.364146e-01	9.290221e-02	1.036860e+01
51	9.688777e-01	2.125008e+00	1.783390e+00	1.303354e-01	1.209771e+01	8.881564e-01	7.358241e-02	5.640274e-01	9.308118e-01	8.764471e-02	6.755574e-01	8.830648e+00
52	1.273442e+00	1.627648e+00	2.073022e+00	1.577889e-01	1.214247e+00	1.288200e+01	5.582687e-01	9.564779e-01	6.959913e-02	6.202929e-01	7.497793e+00	8.281301e-02
53	1.538434e+00	1.946215e+00	1.586526e+00	1.841704e+00	1.404217e+01	1.901397e-01	6.575883e-02	5.567688e-01	1.045777e+00	7.833167e-02	5.703753e-01	6.426427e+00
54	1.731007e+00	1.580019e+00	1.858130e+00	3.206780e+00	1.670392e+01	2.229419e-01	5.622378e-01	6.170884e-02	1.204974e+00	5.237693e-01	7.415444e-02	5.572699e+00
55	3.041378e+00	1.889488e+00	3.593746e-01	6.113402e+00	1.791021e-01	6.515000e+01	5.954587e-01	5.279204e-02	4.789024e+00	4.715426e-01	7.110054e-02	4.684897e+01
56	1.991502e+00	1.501146e-01	3.191918e+00	2.292093e-01	3.516508e-02	9.322616e+00	5.415587e-01	4.364854e+00	6.761827e-02	4.079888e-01	2.944141e+01	7.302938e-02
57	2.049234e+00	1.474764e-01	3.232663e+00	2.218306e-01	3.953894e-02	9.632610e+00	5.190827e-01	6.385015e-02	3.923708e+00	3.828887e-01	6.917973e-02	2.527639e+01
58	2.193564e+00	1.461092e-01	3.183674e+00	2.612527e-01	3.638563e-02	1.011292e+01	5.004568e-01	5.975134e-02	4.107026e+00	3.698172e-01	6.606877e-02	2.703349e+01
59	2.282278e+00	1.561323e-01	3.179289e+00	2.816097e-01	3.786583e-02	1.049550e+01	4.836921e-01	3.919675e+00	5.626533e-02	3.532800e-01	2.606876e+01	6.302126e-02
60	1.700709e-01	3.175473e+00	2.366140e+00	3.966033e-02	1.086615e+01	3.037972e-01	5.301803e-02	4.686332e-01	3.716298e+00	6.020749e-02	3.380206e-01	2.521426e+01
61	3.172272e+00	1.853731e-01	2.447674e+00	1.122424e+01	4.154523e-02	3.272632e-01	4.548208e-01	4.997573e-02	3.513073e+00	3.238346e-01	5.759527e-02	2.443910e+01
62	2.523533e+00	3.167528e+00	2.071701e-01	3.552165e-01	1.155509e+01	4.375779e-02	4.705719e-02	3.293943e+00	4.431691e-01	5.520036e-02	2.387252e+01	3.111324e-01
63	2.196297e-01	3.166553e+00	2.605149e+00	4.553363e-02	1.189029e+01	3.787263e-01	4.436636e-02	4.303543e-01	3.116527e+00	5.289752e-02	2.984283e-01	2.315642e+01
64	2.560405e+00	3.180336e+00	3.444477e-01	4.137427e-01	1.221664e+01	5.896124e-02	4.202315e-02	2.594581e+00	4.179753e-01	5.062441e-02	1.965420e+01	2.846897e-01
65	2.764208e+00	2.480974e-01	3.163842e+00	4.307920e-01	4.925964e-02	1.250135e+01	4.075752e-01	2.775474e+00	3.932329e-02	2.757442e-01	2.198042e+01	4.872253e-02
66	3.162999e+00	2.630390e-01	2.841740e+00	1.276632e+01	5.118676e-02	4.586943e-01	3.972316e-01	3.693644e-02	2.615397e+00	2.655512e-01	4.682043e-02	2.148890e+01
67	2.916721e+00	3.161698e+00	2.799585e-01	4.900599e-01	1.297493e+01	5.311058e-02	3.454867e-02	2.459197e+00	3.883153e-01	4.504447e-02	2.113483e+01	2.563846e-01
68	2.992879e+00	2.945243e-01	3.161335e+00	5.206317e-01	5.500081e-02	1.316720e+01	3.791997e-01	3.226413e-02	2.319077e+00	2.475666e-01	4.333282e-02	2.076282e+01
69	3.161052e+00	3.110662e-01	3.065735e+00	1.328425e+01	5.690672e-02	5.548665e-01	3.714688e-01	2.993164e-02	2.182227e+00	2.396946e-01	4.171528e-02	2.051314e+01
70	3.226834e-01	3.159914e+00	3.143425e+00	5.833358e-02	1.334572e+01	5.906504e-01	2.758225e-02	3.643454e-01	2.078304e+00	4.015528e-02	2.325374e-01	2.041756e+01
71	3.113172e+00	3.140966e+00	4.658966e-01	6.556447e-01	1.382433e+01	7.324847e-02	2.617449e-02	1.776132e+00	3.507861e-01	3.846365e-02	1.720136e+01	2.226539e-01
72	3.159202e+00	6.132916e-01	3.039057e+00	1.400835e+01	8.847111e-02	7.096974e-01	3.415305e-01	2.461668e-02	1.436016e+00	2.136875e-01	3.692287e-02	1.506854e+01
73	7.407198e-01	3.220454e+00	2.939478e+00	1.023529e-01	1.387662e+01	7.398617e-01	2.291764e-02	3.356639e-01	1.147285e+00	3.549500e-02	2.054994e-01	1.358500e+01
74	3.319435e+00	8.355948e-01	2.833083e+00	1.351867e+01	1.145558e-01	7.400218e-01	3.316412e-01	2.113584e-02	9.172257e-01	1.979398e-01	3.412067e-02	1.244138e+01
75	4.179745e+00	1.967022e+00	1.234939e+00	1.920015e+00	6.461543e+01	1.328612e-01	2.267507e-01	3.114885e-02	6.063410e-01	1.926610e-01	2.748039e-02	1.335111e+00
76	4.086552e+00	2.011647e+00	1.325706e+00	1.935809e+00	5.563163e+01	1.463096e-01	2.224986e-01	2.983485e-02	6.227369e-01	1.809862e-01	2.741436e-02	1.351637e+00
77	2.690571e+00	9.386875e-01	3.623997e+00	6.744593e-01	1.638658e-01	1.270300e+01	2.321489e-01	1.654668e-02	3.166621e-01	1.697801e+00	3.005173e-02	1.773040e-01
78	2.951946e+00	3.679316e+00	7.145432e-01	6.350780e-01	1.284590e+01	1.258511e-01	3.069582e-01	1.568468e-02	2.428769e-01	1.700294e-01	2.878446e-02	1.500985e+00
79	8.701555e-01	3.729855e+00	2.838536e+00	1.627876e-01	1.300452e+01	6.529691e-01	1.489647e-02	2.983819e-01	2.828167e-01	2.759097e-02	1.632637e-01	1.384905e+00
80	2.783742e+00	1.147508e+00	3.609395e+00	8.222780e-01	1.721250e-01	1.423132e+01	3.643932e-01	1.511121e-02	2.830233e-01	1.276467e+00	2.662395e-02	1.553150e-01
81	8.233896e-01	3.749034e+00	3.054337e+00	1.188525e-01	1.376023e+01	7.094866e-01	1.373498e-02	2.778715e-01	3.111902e-01	2.536660e-02	1.500852e-01	1.099257e+00
82	3.130580e+00	9.946835e-01	3.606073e+00	8.805158e-01	1.154033e-01	1.524964e+01	4.046399e-01	2.639947e-01	1.419060e-02	1.050159e+00	1.427580e-01	2.461678e-02
83	3.309162e+00	3.219627e+00	1.323481e+00	1.319504e+00	1.910842e+01	1.313361e-01	2.444048e-01	1.581873e-02	5.542312e-01	1.348280e-01	2.405430e-02	9.931589e-01
84	4.145087e+00	2.255418e+00	1.680193e+00	2.420389e+00	4.366607e+01	1.535508e-01	2.178702e-02	2.023652e-01	7.291079e-01	2.268014e-02	1.268472e-01	8.890427e-01
85	4.667818e+00	2.035105e+00	1.850090e+00	3.827053e+00	1.783115e-01	1.573522e+02	7.121327e-01	2.272957e-02	1.970094e-01	7.272846e-01	1.841415e-02	1.302298e-01
86	3.895056e+00	6.364347e-01	3.841625e+00	6.537992e-01	1.407224e-01	3.273703e+01	3.384398e-02	2.433839e-01	2.624548e+00	2.450796e-02	1.084837e-01	6.429605e+00
87	4.341058e+00	3.543316e-01	3.932701e+00	6.599401e-01	3.565761e-02	4.466436e+01	4.164635e-02	2.358622e-01	1.858809e+00	2.365691e-02	1.016115e-01	4.699560e+00
88	1.414278e+00	3.569562e+00	4.017645e+00	1.144437e-01	1.003486e+00	6.915510e+01	4.926249e-02	2.184179e-01	4.310391e+00	2.212798e-02	9.548751e-02	3.753738e+01
89	2.740636e+00	8.959434e-01	4.722514e+00	5.591261e-01	6.116045e-02	1.282058e+01	3.505441e-01	2.403185e-01	8.785203e-03	4.658960e-01	1.126345e-01	1.839683e-02
90	2.529160e+00	1.150464e+00	4.769626e+00	6.264809e-01	7.552267e-02	1.290568e+01	3.706778e-01	2.325057e-01	8.204134e-03	4.517848e-01	1.088568e-01	1.750546e-02
91	4.658869e+00	8.995187e-01	3.044169e+00	1.570285e+01	6.594632e-02	5.735525e-01	2.314674e-01	1.143802e-02	2.897681e-01	1.025158e-01	1.962556e-02	4.228602e-01
92	3.652052e+00	1.651062e+00	5.294545e+00	1.052190e+00	1.335274e-01	1.751616e+02	3.253989e+00	6.128413e-02	1.972756e-01	2.876701e+01	1.807879e-02	8.086351e-02
93	3.022136e+00	1.583986e-01	5.590791e+00	2.864538e-01	4.562834e-02	9.575253e+00	1.964148e-01	5.384632e-01	3.700628e+00	1.088480e-01	4.710946e-01	2.018724e+01
94	3.295026e+00	5.459436e+00	1.178815e-01	3.147267e-01	1.020491e+01	3.931948e-02	1.847356e-01	3.546746e+00	4.931560e-01	1.040964e-01	2.200012e+01	4.617733e-01
95	1.292980e-01	3.454570e+00	5.388910e+00	4.126075e-02	3.383260e-01	1.074322e+01	4.682246e-01	3.378795e+00	1.756931e-01	4.499998e-01	2.122952e+01	9.976037e-02
96	3.502014e+00	1.946088e-01	5.375812e+00	3.586155e-01	5.174535e-02	1.116943e+01	4.598482e-01	3.221007e+00	1.689936e-01	4.351525e-01	1.815429e+01	9.583742e-02
97	3.655588e+00	2.172372e-01	5.300137e+00	3.873487e-01	5.420897e-02	1.176693e+01	4.403441e-01	3.080976e+00	1.608680e-01	4.259327e-01	1.749398e+01	9.193090e-02
98	1.715173e-01	5.179731e+00	3.923244e+00	4.769688e-02	1.252974e+01	4.167219e-01	4.142102e-01	1.518833e-01	2.873825e+00	4.220711e-01	8.804335e-02	1.918289e+01
