# by Peng, et al, Robust paramterization of elastic nd absorptive electron atomic scattering factors, Acta Crystallographica A, 52:257-276
48	3.072000e-01	1.130300e+00	3.204600e+00	2.932900e+00	1.656000e+00	9.660000e-02	8.856000e-01	4.627300e+00	2.067890e+01	7.347230e+01
49	3.564000e-01	1.301100e+00	3.242400e+00	3.483900e+00	2.045900e+00	1.091000e-01	1.045200e+00	5.090000e+00	2.465780e+01	8.805130e+01
50	2.966000e-01	1.115700e+00	3.097300e+00	3.815600e+00	2.528100e+00	8.960000e-02	8.268000e-01	4.224200e+00	2.069000e+01	7.133990e+01
51	2.725000e-01	1.065100e+00	2.994000e+00	4.069700e+00	2.568200e+00	8.090000e-02	7.488000e-01	3.871000e+00	1.888000e+01	6.064990e+01
52	2.422000e-01	9.692000e-01	2.811400e+00	4.150900e+00	2.816100e+00	7.080000e-02	6.472000e-01	3.360900e+00	1.607520e+01	5.017240e+01
53	2.617000e-01	1.032500e+00	2.809700e+00	4.480900e+00	2.319000e+00	7.490000e-02	6.914000e-01	3.463400e+00	1.636030e+01	4.825220e+01
54	2.334000e-01	9.496000e-01	2.638100e+00	4.468000e+00	2.502000e+00	6.550000e-02	6.050000e-01	3.038900e+00	1.408090e+01	4.100050e+01
55	5.713000e-01	2.486600e+00	4.979500e+00	4.019800e+00	4.440300e+00	1.626000e-01	1.821300e+00	1.110490e+01	4.905680e+01	2.029980e+01
56	5.229000e-01	2.287400e+00	4.724300e+00	5.080700e+00	5.638900e+00	1.434000e-01	1.601900e+00	9.451100e+00	4.276850e+01	1.484969e+02
57	5.461000e-01	2.385600e+00	5.065300e+00	5.760100e+00	4.046300e+00	1.479000e-01	1.655200e+00	1.000590e+01	4.732450e+01	1.458464e+02
58	2.227000e-01	1.076000e+00	2.948200e+00	5.849600e+00	7.183400e+00	5.710000e-02	5.946000e-01	3.202200e+00	1.642530e+01	9.570300e+01
59	5.237000e-01	2.291300e+00	4.616100e+00	4.723300e+00	4.817300e+00	1.360000e-01	1.506800e+00	8.821300e+00	4.195360e+01	1.412424e+02
60	5.368000e-01	2.330100e+00	4.605800e+00	4.662100e+00	4.462200e+00	1.378000e-01	1.514000e+00	8.871900e+00	4.359670e+01	1.418065e+02
61	5.232000e-01	2.262700e+00	4.455200e+00	4.478700e+00	4.507300e+00	1.317000e-01	1.433600e+00	8.308700e+00	4.060100e+01	1.359196e+02
62	5.162000e-01	2.230200e+00	4.344900e+00	4.359800e+00	4.429200e+00	1.279000e-01	1.381100e+00	7.962900e+00	3.912130e+01	1.327846e+02
63	5.272000e-01	2.284400e+00	4.336100e+00	4.317800e+00	4.090800e+00	1.285000e-01	1.394300e+00	8.108100e+00	4.096310e+01	1.341233e+02
64	9.664000e-01	3.405200e+00	5.080300e+00	1.499100e+00	4.252800e+00	2.641000e-01	2.658600e+00	1.622130e+01	8.020600e+01	9.253590e+01
65	5.110000e-01	2.157000e+00	4.030800e+00	3.993600e+00	4.246600e+00	1.210000e-01	1.270400e+00	7.136800e+00	3.503540e+01	1.235062e+02
66	4.974000e-01	2.109700e+00	3.890600e+00	3.810000e+00	4.308400e+00	1.157000e-01	1.210800e+00	6.737700e+00	3.241500e+01	1.169225e+02
67	4.679000e-01	1.969300e+00	3.719100e+00	3.963200e+00	4.243200e+00	1.069000e-01	1.099400e+00	5.976900e+00	2.714910e+01	9.631190e+01
68	5.034000e-01	2.108800e+00	3.823200e+00	3.729900e+00	3.896300e+00	1.141000e-01	1.176900e+00	6.608700e+00	3.343320e+01	1.164913e+02
69	4.839000e-01	2.026200e+00	3.685100e+00	3.587400e+00	4.003700e+00	1.081000e-01	1.101200e+00	6.111400e+00	3.037280e+01	1.105988e+02
70	5.221000e-01	2.169500e+00	3.756700e+00	3.668500e+00	3.427400e+00	1.148000e-01	1.186000e+00	6.752000e+00	3.568070e+01	1.180692e+02
71	4.680000e-01	1.946600e+00	3.542800e+00	3.849000e+00	3.659400e+00	1.015000e-01	1.019500e+00	5.605800e+00	2.748990e+01	9.528460e+01
