30	5.000000e-01	1.021000e-01	1.734000e+00	4.783000e+00	4.807000e+00	5.645000e+00	5.122000e+01	2.500000e+00	2.400000e+00
31	5.000000e-01	1.064000e-01	1.537000e+00	5.138000e+00	4.743000e+00	5.000000e+00	6.143000e+01	1.000000e-01	1.800000e+00
32	5.000000e-01	9.583000e-02	1.677000e+00	4.703000e+00	2.912000e+00	7.870000e+00	6.494000e+01	0.000000e+00	2.300000e+00
33	5.000000e-01	9.428000e-02	2.214000e+00	3.951000e+00	1.521000e+00	1.581000e+01	5.241000e+01	4.000000e-01	2.200000e+00
34	5.000000e-01	9.252000e-02	1.602000e+00	3.049000e+00	3.185000e+00	1.894000e+01	4.763000e+01	2.500000e+00	1.700000e+00
35	5.000000e-01	9.246000e-02	1.773000e+00	3.481000e+00	1.884000e+00	2.269000e+01	4.069000e+01	2.000000e+00	1.500000e+00
36	5.000000e-01	4.932000e-01	2.083000e+00	1.141000e+01	3.333000e-02	2.097000e+00	4.238000e+01	1.000000e+00	1.800000e+00
37	2.000000e-01	1.580000e-01	1.715000e+00	9.392000e+00	1.675000e+00	2.359000e+01	1.525000e+02	1.600000e+00	3.300000e+00
38	3.000000e-01	3.605000e-01	2.128000e+00	1.246000e+01	1.526000e-02	2.108000e+00	1.332000e+02	2.500000e+00	1.900000e+00
39	5.000000e-01	9.003000e-02	1.414000e+00	2.053000e+00	1.026000e+01	1.075000e+01	9.064000e+01	1.000000e-01	3.300000e+00
40	5.000000e-01	1.009000e-01	1.154000e+00	2.347000e+00	1.058000e+01	1.095000e+01	8.282000e+01	0.000000e+00	2.400000e+00
41	5.000000e-01	9.243000e-02	1.170000e+00	5.940000e+00	1.306000e+00	1.343000e+01	6.637000e+01	1.000000e-01	2.700000e+00
42	5.000000e-01	4.354000e-01	1.248000e+00	7.454000e+00	3.543000e-02	9.914000e+00	6.172000e+01	1.000000e-01	2.200000e+00
43	5.000000e-01	4.594000e-01	1.182000e+00	8.317000e+00	3.226000e-02	8.323000e+00	6.498000e+01	1.000000e-01	1.900000e+00
44	4.000000e-01	8.603000e-02	1.396000e+00	1.170000e+01	1.396000e+00	3.452000e+00	5.556000e+01	2.500000e+00	3.700000e+00
45	5.000000e-01	9.214000e-02	1.113000e+00	7.658000e+00	1.126000e+00	8.325000e+00	4.838000e+01	1.800000e+00	2.200000e+00
46	5.000000e-01	9.005000e-02	1.125000e+00	9.698000e+00	1.085000e+00	5.709000e+00	3.349000e+01	2.000000e+00	2.300000e+00
47	5.000000e-01	8.938000e-02	3.191000e+00	9.100000e+00	8.090000e-01	8.144000e-01	4.134000e+01	2.000000e+00	2.400000e+00
48	3.000000e-01	2.885000e-01	1.613000e+00	8.997000e+00	1.711000e-02	9.467000e+00	5.813000e+01	3.000000e+00	1.600000e+00
49	4.000000e-01	8.948000e-02	1.233000e+00	8.231000e+00	1.224000e+00	7.062000e+00	5.970000e+01	2.000000e+00	2.500000e+00
50	6.000000e-01	7.124000e-02	8.553000e-01	6.401000e+00	1.336000e+00	6.382000e+00	5.092000e+01	2.500000e+00	2.500000e+00
51	6.000000e-01	3.575000e-01	1.325000e+00	6.517000e+00	3.550000e-02	6.519000e+00	5.081000e+01	0.000000e+00	1.200000e+00
52	6.000000e-01	5.009000e-01	3.953000e+00	7.628000e+00	3.005000e-02	5.074000e-01	4.963000e+01	1.000000e-01	6.000000e-01
53	4.000000e-01	8.429000e-02	1.130000e+00	8.862000e+00	1.130000e+00	9.132000e+00	5.602000e+01	2.500000e+00	2.500000e+00
54	4.000000e-01	2.780000e-01	1.621000e+00	1.145000e+01	2.032000e-02	3.275000e+00	5.144000e+01	1.400000e+00	1.400000e+00
55	1.000000e-01	1.204000e-01	1.537000e+00	9.816000e+00	4.122000e+01	4.262000e+01	2.243000e+02	1.800000e+00	2.900000e+00
56	1.000000e-01	1.223000e-01	1.449000e+00	9.502000e+00	4.941000e+01	7.495000e+01	2.170000e+02	1.800000e+00	2.600000e+00
57	3.000000e-01	8.930000e-02	1.262000e+00	8.097000e+00	1.203000e+00	1.766000e+01	1.166000e+02	2.500000e+00	2.900000e+00
58	3.000000e-01	8.504000e-02	1.283000e+00	1.122000e+01	1.327000e+00	4.610000e+00	1.122000e+02	2.500000e+00	3.200000e+00
59	2.000000e-01	9.805000e-02	1.526000e+00	8.590000e+00	1.239000e+00	2.249000e+01	1.400000e+02	2.500000e+00	3.000000e+00
60	2.000000e-01	9.413000e-02	1.266000e+00	5.988000e+00	1.779000e+01	1.814000e+01	1.326000e+02	2.500000e+00	3.300000e+00
61	2.000000e-01	9.447000e-02	1.251000e+00	5.912000e+00	1.629000e+01	1.673000e+01	1.279000e+02	2.500000e+00	3.100000e+00
62	2.000000e-01	9.061000e-02	1.593000e+00	1.064000e+01	1.789000e+00	2.221000e+00	1.246000e+02	2.500000e+00	3.300000e+00
63	1.000000e-01	1.049000e-01	1.544000e+00	8.652000e+00	7.093000e+00	5.337000e+01	1.837000e+02	2.500000e+00	2.700000e+00
64	2.000000e-01	9.338000e-02	1.387000e+00	7.359000e+00	1.551000e+00	2.082000e+01	1.110000e+02	2.500000e+00	2.200000e+00
65	1.000000e-01	1.019000e-01	1.524000e+00	7.169000e+00	2.086000e+01	4.929000e+01	1.661000e+02	2.500000e+00	2.700000e+00
66	2.000000e-01	8.402000e-02	1.409000e+00	7.140000e+00	1.348000e+00	1.142000e+01	1.080000e+02	3.000000e+00	2.700000e+00
67	1.000000e-01	9.441000e-02	1.618000e+00	6.271000e+00	4.035000e+01	4.283000e+01	1.306000e+02	2.500000e+00	2.900000e+00
68	2.000000e-01	8.211000e-02	1.251000e+00	4.812000e+00	1.084000e+01	1.090000e+01	1.001000e+02	2.500000e+00	2.600000e+00
69	1.000000e-01	9.662000e-02	1.602000e+00	5.675000e+00	3.059000e+01	3.113000e+01	1.387000e+02	2.000000e+00	2.400000e+00
70	1.000000e-01	9.493000e-02	1.602000e+00	5.439000e+00	2.831000e+01	2.928000e+01	1.381000e+02	2.000000e+00	2.600000e+00
71	1.000000e-01	9.658000e-02	1.568000e+00	5.322000e+00	3.418000e+01	3.525000e+01	1.214000e+02	1.800000e+00	2.300000e+00
72	1.000000e-01	9.294000e-02	1.555000e+00	5.251000e+00	3.752000e+01	3.888000e+01	1.052000e+02	1.800000e+00	2.600000e+00
73	4.000000e-01	6.298000e-02	8.195000e-01	2.891000e+00	5.543000e+00	5.981000e+00	5.442000e+01	1.000000e-01	2.500000e+00
74	2.000000e-01	7.902000e-02	1.371000e+00	8.234000e+00	1.383000e+00	1.392000e+00	7.712000e+01	2.500000e+00	2.300000e+00
75	5.000000e-01	5.266000e-02	9.072000e-01	4.438000e+00	9.459000e-01	4.375000e+00	4.398000e+01	2.000000e-01	2.300000e+00
76	4.000000e-01	2.270000e-01	1.570000e+00	6.345000e+00	1.564000e-02	1.618000e+00	4.616000e+01	1.000000e-01	1.500000e+00
77	5.000000e-01	5.055000e-02	8.677000e-01	5.093000e+00	8.812000e-01	3.569000e+00	3.977000e+01	3.000000e+00	2.200000e+00
78	5.000000e-01	5.253000e-02	8.377000e-01	3.959000e+00	8.152000e-01	6.442000e+00	3.421000e+01	0.000000e+00	1.800000e+00
79	4.000000e-01	5.493000e-01	1.728000e+00	6.720000e+00	2.637000e-02	7.253000e-02	3.546000e+01	2.000000e-01	1.100000e+00
80	4.000000e-01	2.194000e-01	1.416000e+00	6.682000e+00	1.472000e-02	1.576000e+00	3.716000e+01	2.000000e-01	1.200000e+00
